id_base,tam_ing,genero,tam_labour,tiempo,percepcion,inseguridad,victima,tamano,sector_cod,Año
158_2021,,2,1,2,3,3,2,1,4,2021
159_2021,,1,2,7,1,3,2,2,2,2021
160_2021,,2,1,5,2,3,2,1,1,2021
161_2021,,1,2,5,2,3,1,3,3,2021
162_2021,,1,1,3,2,1,2,1,4,2021
163_2021,,1,1,2,2,3,1,2,2,2021
164_2021,,2,1,2,3,3,2,1,4,2021
165_2021,,1,2,5,2,3,2,2,4,2021
166_2021,,2,1,4,2,3,2,1,3,2021
167_2021,,1,1,3,2,3,2,1,3,2021
168_2021,,2,1,2,2,3,2,1,4,2021
169_2021,,1,2,7,2,3,2,2,2,2021
170_2021,,2,1,1,3,2,2,1,2,2021
171_2021,,2,1,7,2,3,2,1,3,2021
172_2021,,1,1,3,3,3,2,1,4,2021
173_2021,,1,2,4,2,3,2,2,4,2021
174_2021,,1,1,5,2,3,2,1,2,2021
175_2021,,2,1,4,1,2,2,1,4,2021
176_2021,,2,1,1,2,3,2,1,3,2021
177_2021,,2,3,7,2,3,1,2,2,2021
178_2021,,2,2,7,2,3,2,3,4,2021
179_2021,,1,1,5,3,3,2,2,4,2021
180_2021,,2,3,7,2,3,1,3,4,2021
181_2021,,2,2,5,2,3,2,2,4,2021
182_2021,,1,2,6,2,3,1,2,4,2021
183_2021,,2,3,7,2,3,2,3,3,2021
184_2021,,1,1,3,3,3,2,1,3,2021
185_2021,,1,1,4,2,3,1,1,2,2021
186_2021,,2,1,3,2,3,2,1,2,2021
187_2021,,2,2,7,3,3,2,2,4,2021
188_2021,,2,1,6,3,3,2,1,3,2021
189_2021,,1,3,2,2,3,1,2,2,2021
190_2021,,1,1,5,2,3,2,2,4,2021
191_2021,,2,3,6,2,3,2,2,1,2021
192_2021,,1,1,3,2,3,2,1,4,2021
193_2021,,1,2,7,2,3,2,2,2,2021
194_2021,,2,4,4,2,3,2,3,4,2021
195_2021,,1,1,2,2,3,2,1,3,2021
196_2021,,1,1,4,1,3,2,2,3,2021
197_2021,,2,1,3,3,3,2,1,4,2021
198_2021,,2,1,1,2,3,2,1,4,2021
199_2021,,1,1,7,2,3,1,1,4,2021
200_2021,,2,2,5,1,2,2,2,3,2021
201_2021,,2,1,7,2,3,2,1,2,2021
202_2021,,1,1,3,2,3,2,1,4,2021
203_2021,,1,1,4,1,3,2,2,4,2021
204_2021,,2,1,5,1,2,2,1,4,2021
205_2021,,1,2,4,2,3,2,1,4,2021
206_2021,,1,2,7,2,3,2,2,3,2021
207_2021,,1,2,5,2,3,2,3,4,2021
208_2021,,2,1,4,2,3,2,1,4,2021
209_2021,,1,1,5,2,3,2,2,2,2021
210_2021,,2,1,2,2,3,2,1,3,2021
211_2021,,2,1,5,3,3,1,2,4,2021
212_2021,,2,1,7,1,3,2,2,3,2021
213_2021,,1,1,6,2,2,2,1,3,2021
214_2021,,2,1,1,1,1,2,1,3,2021
215_2021,,1,1,7,3,3,2,2,4,2021
216_2021,,1,1,3,2,3,2,1,3,2021
217_2021,,2,2,5,2,3,1,2,4,2021
218_2021,,1,2,2,2,3,1,2,3,2021
219_2021,,2,2,5,3,3,1,2,3,2021
220_2021,,1,1,1,2,3,2,1,3,2021
221_2021,,2,1,4,2,3,1,1,3,2021
222_2021,,1,1,4,2,3,2,1,3,2021
223_2021,,1,1,2,2,3,2,1,2,2021
224_2021,,2,1,7,3,3,1,2,4,2021
225_2021,,2,1,2,3,3,2,1,1,2021
226_2021,,1,2,7,2,3,2,2,4,2021
227_2021,,2,1,2,3,3,2,1,4,2021
228_2021,,2,2,3,3,3,1,1,4,2021
229_2021,,2,1,3,2,3,2,1,1,2021
230_2021,,2,1,5,2,3,2,1,2,2021
231_2021,,2,2,3,2,3,2,1,2,2021
232_2021,,1,1,5,2,2,1,1,4,2021
233_2021,,2,1,5,2,3,2,2,2,2021
234_2021,,2,1,2,3,3,2,1,1,2021
235_2021,,1,1,7,2,3,2,2,3,2021
236_2021,,2,2,7,3,3,2,2,3,2021
237_2021,,1,2,4,2,3,2,2,2,2021
238_2021,,1,2,4,2,3,2,3,4,2021
239_2021,,1,3,7,2,3,2,3,2,2021
240_2021,,1,4,7,3,1,1,3,4,2021
241_2021,,1,2,5,2,3,2,1,4,2021
242_2021,,2,1,1,3,2,2,1,4,2021
243_2021,,1,2,5,2,3,2,2,4,2021
244_2021,,1,3,5,1,3,2,1,4,2021
245_2021,,1,1,5,2,2,2,2,1,2021
246_2021,,2,1,6,3,2,1,2,3,2021
247_2021,,1,1,5,2,3,2,1,3,2021
248_2021,,1,1,5,1,3,2,1,4,2021
249_2021,,2,1,3,2,3,2,1,4,2021
250_2021,,1,2,7,2,2,2,1,3,2021
251_2021,,2,1,7,3,3,2,1,3,2021
252_2021,,2,1,5,2,3,2,1,1,2021
253_2021,,2,1,4,1,3,2,1,4,2021
254_2021,,1,1,5,3,3,2,1,2,2021
255_2021,,2,3,7,3,2,2,3,2,2021
256_2021,,1,1,1,3,3,2,1,1,2021
257_2021,,2,1,4,3,3,2,1,2,2021
258_2021,,1,3,7,2,3,2,3,3,2021
259_2021,,1,1,2,2,3,1,1,2,2021
260_2021,,2,2,7,2,3,2,2,2,2021
261_2021,,2,1,4,3,3,2,1,3,2021
262_2021,,2,1,5,3,3,1,2,3,2021
263_2021,,1,1,4,2,2,2,1,3,2021
264_2021,,1,1,7,2,3,2,1,2,2021
265_2021,,2,1,1,3,3,1,1,3,2021
266_2021,,1,1,6,2,3,2,1,3,2021
267_2021,,2,3,7,2,3,2,2,2,2021
268_2021,,1,1,4,3,3,1,2,4,2021
269_2021,,1,1,6,2,3,2,3,4,2021
270_2021,,1,1,7,3,3,2,1,2,2021
271_2021,,1,1,4,2,3,2,2,1,2021
272_2021,,2,1,5,3,3,2,1,3,2021
273_2021,,1,2,5,2,3,2,2,4,2021
274_2021,,2,2,4,2,3,2,2,2,2021
275_2021,,1,2,7,2,3,2,2,3,2021
276_2021,,2,1,7,3,3,2,2,4,2021
277_2021,,2,1,4,1,3,2,1,4,2021
278_2021,,2,1,1,3,3,2,1,4,2021
279_2021,,2,1,4,2,3,2,1,4,2021
280_2021,,2,1,5,2,3,2,1,3,2021
281_2021,,2,1,6,1,2,2,2,2,2021
282_2021,,2,1,6,2,3,2,1,4,2021
283_2021,,2,2,7,2,3,1,2,1,2021
284_2021,,1,1,4,3,3,2,1,3,2021
285_2021,,2,1,5,2,3,2,1,4,2021
286_2021,,1,2,6,2,3,2,3,3,2021
287_2021,,2,1,7,2,3,2,1,4,2021
288_2021,,2,3,6,2,3,2,3,3,2021
289_2021,,2,2,7,3,2,1,3,2,2021
290_2021,,1,2,7,2,3,2,2,4,2021
291_2021,,2,1,5,2,3,2,1,4,2021
292_2021,,2,1,6,2,3,2,1,3,2021
293_2021,,2,3,7,3,3,2,2,4,2021
294_2021,,1,2,3,3,2,2,3,3,2021
295_2021,,2,1,5,3,3,1,1,4,2021
296_2021,,2,1,3,2,2,1,1,4,2021
297_2021,,1,2,5,2,3,2,3,2,2021
298_2021,,1,1,3,2,3,2,1,4,2021
299_2021,,2,1,1,2,3,2,1,1,2021
300_2021,,1,2,7,2,3,2,3,3,2021
301_2021,,1,2,7,3,3,2,2,3,2021
302_2021,,1,3,7,2,3,2,3,2,2021
303_2021,,2,1,4,2,2,2,1,4,2021
304_2021,,1,1,2,2,3,1,1,3,2021
305_2021,,1,1,1,1,2,2,1,2,2021
306_2021,,2,1,3,3,2,2,1,4,2021
307_2021,,1,2,4,2,2,2,2,3,2021
308_2021,,1,1,2,3,3,2,1,4,2021
309_2021,,2,1,4,1,3,2,1,3,2021
310_2021,,2,1,2,2,3,2,1,4,2021
311_2021,,1,1,4,3,2,2,1,4,2021
312_2021,,1,1,1,1,3,2,1,3,2021
313_2021,,2,1,2,2,2,2,1,4,2021
314_2021,,1,1,5,3,3,2,1,1,2021
315_2021,,1,3,5,2,3,2,3,2,2021
316_2021,,1,2,7,2,3,2,2,3,2021
317_2021,,2,1,3,2,3,2,1,1,2021
318_2021,,2,1,3,2,3,2,1,1,2021
319_2021,,2,1,3,2,3,2,1,1,2021
320_2021,,1,1,5,2,3,2,1,3,2021
321_2021,,1,3,7,2,3,2,3,3,2021
322_2021,,1,1,7,2,3,2,1,2,2021
323_2021,,2,3,5,2,3,1,4,1,2021
324_2021,,1,2,6,2,1,2,2,4,2021
325_2021,,2,1,1,2,3,2,1,3,2021
326_2021,,1,2,2,2,3,2,2,4,2021
327_2021,,2,2,6,3,1,1,4,3,2021
328_2021,,2,1,1,2,2,2,2,3,2021
329_2021,,2,1,4,2,3,2,2,4,2021
330_2021,,2,1,7,2,3,2,1,4,2021
331_2021,,1,3,7,2,3,1,2,2,2021
332_2021,,2,1,7,2,2,2,1,2,2021
333_2021,,1,1,2,3,2,2,3,1,2021
334_2021,,1,1,4,2,3,2,2,4,2021
335_2021,,1,1,5,2,3,2,1,4,2021
336_2021,,1,2,6,2,2,2,2,3,2021
337_2021,,1,1,6,2,3,2,1,4,2021
338_2021,,1,2,5,2,3,2,2,3,2021
339_2021,,1,2,7,2,3,2,3,2,2021
340_2021,,2,1,5,2,3,2,1,1,2021
341_2021,,1,4,7,2,3,1,3,2,2021
342_2021,,2,1,2,2,3,2,1,3,2021
343_2021,,2,1,5,3,3,2,3,4,2021
344_2021,,1,2,6,2,2,2,4,4,2021
345_2021,,2,2,7,2,3,2,3,3,2021
346_2021,,1,2,5,2,3,2,2,3,2021
347_2021,,1,1,4,2,3,2,1,4,2021
348_2021,,2,1,4,2,3,2,1,3,2021
349_2021,,2,2,3,2,3,2,2,4,2021
350_2021,,2,1,4,3,1,2,1,4,2021
351_2021,,2,2,5,2,3,2,2,4,2021
352_2021,,1,1,6,2,3,1,1,1,2021
353_2021,,1,1,4,2,3,2,1,3,2021
354_2021,,1,1,5,2,3,2,1,2,2021
355_2021,,1,1,2,3,3,1,1,3,2021
356_2021,,2,1,7,2,3,2,2,3,2021
357_2021,,1,1,2,2,3,1,1,4,2021
358_2021,,2,2,4,2,3,2,2,3,2021
359_2021,,1,3,6,2,2,2,3,4,2021
360_2021,,1,2,7,2,3,1,3,3,2021
361_2021,,1,1,6,3,2,2,2,2,2021
362_2021,,1,1,2,3,3,2,1,2,2021
363_2021,,1,1,3,2,3,2,1,3,2021
364_2021,,1,1,2,3,3,2,1,3,2021
365_2021,,1,3,7,2,1,2,4,1,2021
366_2021,,2,1,4,2,3,2,1,3,2021
367_2021,,2,1,4,1,2,1,1,2,2021
368_2021,,2,1,4,2,3,2,1,2,2021
369_2021,,2,1,3,2,3,2,1,4,2021
370_2021,,2,1,4,2,3,2,1,3,2021
371_2021,,1,2,7,3,3,2,4,1,2021
372_2021,,2,2,5,3,3,2,3,4,2021
373_2021,,1,2,4,2,3,1,2,3,2021
374_2021,,2,1,4,2,2,2,1,4,2021
375_2021,,2,1,2,3,3,2,1,3,2021
376_2021,,1,2,5,2,3,2,2,3,2021
377_2021,,1,1,5,2,3,2,1,3,2021
378_2021,,1,2,5,2,3,2,2,3,2021
379_2021,,2,1,1,2,3,2,1,3,2021
380_2021,,2,1,3,2,2,2,1,2,2021
381_2021,,2,1,5,3,1,2,2,3,2021
382_2021,,2,4,7,2,3,2,4,4,2021
383_2021,,2,1,3,2,3,2,1,4,2021
384_2021,,2,1,5,3,2,2,1,2,2021
385_2021,,2,2,5,2,3,2,1,3,2021
386_2021,,1,2,7,3,3,2,2,2,2021
387_2021,,1,2,1,3,3,2,3,4,2021
388_2021,,1,2,4,2,3,2,2,4,2021
389_2021,,2,1,3,2,3,2,1,4,2021
390_2021,,2,3,5,2,3,2,2,1,2021
391_2021,,2,1,3,3,2,2,1,3,2021
392_2021,,1,1,2,3,3,2,1,3,2021
393_2021,,2,2,4,2,3,2,1,3,2021
394_2021,,1,1,6,2,3,2,1,4,2021
395_2021,,2,1,2,3,3,2,1,4,2021
396_2021,,2,1,1,3,3,1,1,3,2021
397_2021,,1,2,7,2,3,2,2,3,2021
398_2021,,2,1,2,2,3,1,1,3,2021
399_2021,,2,2,4,3,3,2,2,4,2021
400_2021,,1,1,4,3,3,2,2,3,2021
401_2021,,2,1,4,3,3,1,4,3,2021
402_2021,,1,1,7,2,2,2,1,3,2021
403_2021,,2,1,4,2,3,2,1,1,2021
404_2021,,2,1,4,2,3,2,1,4,2021
405_2021,,2,2,4,1,2,2,2,4,2021
406_2021,,2,3,5,3,3,2,3,1,2021
407_2021,,2,1,4,3,3,2,1,4,2021
408_2021,,1,1,4,3,3,2,1,3,2021
409_2021,,1,4,7,3,3,2,4,4,2021
410_2021,,1,2,6,2,3,1,4,1,2021
411_2021,,1,1,7,2,3,2,2,4,2021
412_2021,,2,1,4,2,3,2,1,3,2021
413_2021,,1,1,4,2,2,2,1,4,2021
414_2021,,2,1,1,2,2,2,1,1,2021
415_2021,,1,2,4,2,3,2,2,4,2021
416_2021,,2,2,5,2,3,2,2,1,2021
417_2021,,1,1,4,2,3,2,2,1,2021
418_2021,,2,1,4,2,3,2,2,1,2021
419_2021,,2,2,4,2,3,2,3,3,2021
420_2021,,2,1,2,2,3,2,1,1,2021
421_2021,,2,2,6,2,3,1,2,2,2021
422_2021,,2,2,3,2,1,2,2,4,2021
423_2021,,2,1,7,2,3,2,1,3,2021
424_2021,,2,2,5,2,3,2,4,1,2021
425_2021,,2,4,2,3,3,2,4,4,2021
426_2021,,1,1,3,2,3,1,1,3,2021
427_2021,,1,3,6,2,3,2,4,4,2021
428_2021,,2,2,7,2,3,2,2,1,2021
429_2021,,1,3,7,1,3,2,4,2,2021
430_2021,,2,4,6,2,3,2,4,1,2021
431_2021,,1,3,4,2,3,2,2,4,2021
432_2021,,1,1,4,2,3,2,2,4,2021
433_2021,,1,1,1,2,1,2,1,4,2021
434_2021,,1,2,7,2,3,2,3,3,2021
435_2021,,1,3,7,2,3,2,4,3,2021
436_2021,,2,1,5,2,3,2,1,3,2021
437_2021,,2,3,7,2,3,2,4,2,2021
438_2021,,1,1,4,2,3,2,2,4,2021
439_2021,,2,4,3,3,3,1,2,4,2021
440_2021,,1,2,4,3,3,2,2,3,2021
441_2021,,1,1,7,2,3,2,1,3,2021
442_2021,,2,1,2,3,1,2,2,3,2021
443_2021,,1,1,3,3,3,2,1,4,2021
444_2021,,2,2,7,3,3,2,3,2,2021
445_2021,,2,1,4,2,3,1,2,1,2021
446_2021,,1,3,7,2,3,2,2,4,2021
447_2021,,1,1,1,2,3,2,1,3,2021
448_2021,,1,2,3,2,3,2,3,2,2021
449_2021,,2,1,3,2,3,1,1,4,2021
450_2021,,2,1,3,2,3,1,1,4,2021
451_2021,,1,1,7,2,3,2,2,3,2021
452_2021,,1,1,7,3,3,2,1,2,2021
453_2021,,2,2,7,2,3,1,4,1,2021
454_2021,,2,1,1,1,2,1,1,4,2021
455_2021,,1,1,2,3,2,2,1,3,2021
456_2021,,2,3,7,2,3,1,4,4,2021
457_2021,,2,2,4,2,3,2,1,1,2021
458_2021,,2,1,7,2,3,2,1,2,2021
459_2021,,1,1,7,2,3,2,1,3,2021
460_2021,,2,1,4,2,3,1,1,4,2021
461_2021,,2,4,7,2,1,2,1,3,2021
462_2021,,2,1,1,2,3,2,1,3,2021
463_2021,,2,1,2,2,3,1,1,4,2021
464_2021,,1,3,5,3,3,2,3,4,2021
465_2021,,2,2,2,2,2,2,1,3,2021
466_2021,,2,1,1,3,1,2,1,4,2021
467_2021,,1,1,2,3,3,2,1,3,2021
468_2021,,1,1,1,2,3,2,1,4,2021
469_2021,,2,1,2,3,3,2,1,3,2021
470_2021,,2,1,6,2,3,2,1,1,2021
471_2021,,2,1,7,3,3,2,1,4,2021
472_2021,,1,1,4,2,3,2,1,4,2021
473_2021,,1,1,3,1,2,2,2,4,2021
474_2021,,1,1,3,2,3,2,1,2,2021
475_2021,,2,1,7,2,3,2,1,2,2021
476_2021,,2,1,7,3,3,2,1,2,2021
477_2021,,2,1,4,2,3,2,1,4,2021
478_2021,,2,1,4,3,3,2,1,2,2021
479_2021,,1,2,7,2,3,1,2,4,2021
480_2021,,2,1,7,2,3,2,1,3,2021
481_2021,,2,2,4,2,3,2,2,4,2021
482_2021,,1,1,3,3,1,1,2,2,2021
483_2021,,1,1,4,2,3,2,1,2,2021
484_2021,,1,3,7,2,3,2,4,1,2021
485_2021,,2,1,4,2,3,2,1,4,2021
486_2021,,1,1,4,2,3,2,3,4,2021
487_2021,,1,1,3,3,3,1,1,2,2021
488_2021,,1,4,7,2,1,2,3,2,2021
489_2021,,2,1,3,2,3,2,1,4,2021
490_2021,,2,2,5,3,3,1,3,3,2021
491_2021,,2,2,4,2,3,2,1,2,2021
492_2021,,1,1,2,3,1,2,1,4,2021
493_2021,,1,2,7,3,3,1,2,3,2021
494_2021,,2,4,6,2,3,2,4,4,2021
495_2021,,1,3,7,2,3,2,4,3,2021
496_2021,,1,1,7,3,3,2,2,3,2021
497_2021,,2,2,4,3,3,2,2,3,2021
498_2021,,1,3,7,2,3,2,4,3,2021
499_2021,,2,1,4,3,3,2,1,4,2021
500_2021,,1,1,4,2,3,1,2,3,2021
501_2021,,2,1,5,2,3,2,1,2,2021
502_2021,,2,2,5,2,3,2,3,1,2021
503_2021,,1,2,4,2,3,2,2,4,2021
504_2021,,1,1,4,2,3,2,2,2,2021
505_2021,,1,1,5,2,2,2,1,4,2021
506_2021,,1,1,7,2,3,2,1,2,2021
507_2021,,1,1,3,3,3,2,2,3,2021
508_2021,,1,1,4,2,3,2,2,3,2021
509_2021,,1,2,7,2,3,1,3,4,2021
510_2021,,2,1,3,2,3,2,1,4,2021
511_2021,,1,1,4,3,2,1,1,1,2021
512_2021,,2,1,7,2,3,2,1,2,2021
513_2021,,1,2,4,2,3,2,2,2,2021
514_2021,,1,1,5,2,3,2,2,2,2021
515_2021,,1,3,6,3,3,2,3,1,2021
516_2021,,1,1,3,2,3,2,2,3,2021
517_2021,,2,1,1,2,3,2,1,4,2021
518_2021,,2,1,5,2,3,2,1,4,2021
519_2021,,1,1,2,2,3,2,1,4,2021
520_2021,,2,1,7,1,2,2,1,4,2021
521_2021,,2,1,4,2,3,2,1,1,2021
522_2021,,2,4,6,1,2,2,3,4,2021
523_2021,,2,2,7,3,3,2,2,4,2021
524_2021,,2,1,2,3,3,2,1,4,2021
525_2021,,1,1,5,3,3,2,1,4,2021
526_2021,,2,2,7,2,3,2,2,4,2021
527_2021,,1,2,5,2,3,2,2,4,2021
528_2021,,2,2,7,2,3,1,2,2,2021
529_2021,,2,3,5,2,3,2,3,3,2021
530_2021,,1,1,5,3,3,2,2,4,2021
531_2021,,1,2,7,2,3,2,2,3,2021
532_2021,,1,1,4,2,2,2,1,1,2021
533_2021,,1,1,5,2,3,2,2,3,2021
534_2021,,1,1,7,2,2,2,1,4,2021
535_2021,,2,1,2,2,3,2,1,3,2021
536_2021,,1,1,4,2,3,2,2,2,2021
537_2021,,2,2,7,2,3,2,3,2,2021
538_2021,,2,1,7,2,3,2,4,1,2021
539_2021,,2,1,3,2,3,2,1,3,2021
540_2021,,2,1,3,2,3,2,1,4,2021
541_2021,,1,2,6,2,2,2,2,2,2021
542_2021,,2,2,4,2,3,1,3,2,2021
543_2021,,2,3,7,2,2,2,3,4,2021
544_2021,,1,1,5,3,3,1,1,4,2021
545_2021,,1,1,1,2,3,2,1,4,2021
546_2021,,2,2,3,2,3,2,1,4,2021
547_2021,,2,2,5,2,1,2,2,3,2021
548_2021,,2,4,7,2,3,1,4,3,2021
549_2021,,2,1,6,2,3,2,1,4,2021
550_2021,,1,2,2,2,2,2,1,2,2021
551_2021,,2,4,5,3,3,2,3,3,2021
552_2021,,1,2,6,2,3,2,2,1,2021
553_2021,,2,3,6,2,3,1,2,4,2021
554_2021,,2,2,5,2,3,2,2,4,2021
555_2021,,2,1,2,3,3,1,1,4,2021
556_2021,,1,2,4,3,1,2,1,3,2021
557_2021,,1,2,4,2,3,2,2,4,2021
558_2021,,2,2,3,2,3,1,1,4,2021
559_2021,,2,1,7,2,3,2,2,3,2021
560_2021,,2,1,4,3,3,2,1,2,2021
561_2021,,2,1,3,2,3,2,1,1,2021
562_2021,,1,1,3,3,3,2,1,3,2021
563_2021,,1,1,3,2,3,2,1,4,2021
564_2021,,2,4,7,2,3,2,3,4,2021
565_2021,,2,1,3,2,3,1,1,3,2021
566_2021,,2,1,4,3,3,2,1,4,2021
567_2021,,2,1,2,3,3,2,1,4,2021
568_2021,,1,2,2,3,1,2,2,1,2021
569_2021,,2,1,4,3,3,2,1,2,2021
570_2021,,1,1,6,2,3,2,1,3,2021
571_2021,,1,1,6,2,3,2,1,4,2021
572_2021,,2,1,1,3,3,2,1,3,2021
573_2021,,1,1,2,2,3,2,1,4,2021
574_2021,,2,1,5,2,3,2,1,2,2021
575_2021,,2,2,4,3,3,2,2,4,2021
576_2021,,2,2,6,2,3,1,2,4,2021
577_2021,,1,2,7,2,3,2,2,4,2021
578_2021,,2,1,3,3,3,1,1,3,2021
579_2021,,2,2,6,2,2,2,2,3,2021
580_2021,,2,1,6,2,3,1,1,4,2021
581_2021,,2,1,1,2,3,2,1,3,2021
582_2021,,1,2,2,2,3,2,1,2,2021
583_2021,,1,1,3,2,3,2,1,4,2021
584_2021,,1,1,2,1,3,2,1,4,2021
585_2021,,1,1,2,2,3,2,1,3,2021
586_2021,,1,2,6,2,3,2,2,2,2021
587_2021,,2,1,3,2,3,2,1,2,2021
588_2021,,2,2,5,2,3,2,3,3,2021
589_2021,,1,1,2,2,3,2,1,3,2021
590_2021,,2,1,3,2,2,2,1,1,2021
591_2021,,1,1,5,2,3,2,1,4,2021
592_2021,,1,2,5,2,3,2,4,1,2021
593_2021,,1,1,5,2,3,2,1,4,2021
594_2021,,1,4,2,2,3,2,3,4,2021
595_2021,,2,1,4,3,3,1,1,4,2021
596_2021,,2,1,4,2,3,2,1,4,2021
597_2021,,2,1,2,2,3,2,1,3,2021
598_2021,,1,2,3,2,3,2,2,3,2021
599_2021,,1,1,2,2,3,2,1,2,2021
600_2021,,1,3,4,3,3,2,3,4,2021
601_2021,,2,1,4,2,3,1,2,1,2021
602_2021,,1,2,7,2,3,1,3,4,2021
