NUMERO,REGION,F4,F5,P32,P33_C,P33_H,P33_S,P33_W,P56,P56_1,P57,P58,P60,FACTOR_TOTAL,P59_A,P59_B,P59_C,P59_D,P59_E,P59_F,P59_G,P59_H,P59_I,P61B_1,P61B_2,P61B_3,P61B_4,P61B_5,P61B_6,P61B_7,P61B_8,P61B_9,P61B_OTRO,P61B_OTRO_COD,P61A_1,P61A_2,P61A_3,P61A_4,P61A_5,P61A_6,P61A_7,P61A_8,P61A_9,P61A_OTRO,P61A_OTRO_COD,anio,tamano_empresa,es_mipyme,sector
2154,1,2,2,4,5,5,4,1,3,3,3,2,,90.64285714285714,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,4.0,,,,,,,,2024,Pequeña,1,Comercio
2155,1,3,2,2,3,3,3,4,1,4,2,2,,170.04225352112675,,,,,,,,,,,2.0,,,,,,,,,,1.0,,3.0,,,,,,,,,2024,Pequeña,1,Servicios
2158,1,1,1,3,4,3,3,3,2,3,3,2,,103.51764705882353,,,,,,,,,,,,3.0,4.0,,6.0,,,,,,,,,,5.0,,,,,,,2024,Micro,1,Industria
2159,1,1,1,3,1,1,3,3,2,2,3,2,,103.51764705882353,,,,,,,,,,,2.0,,,,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Industria
2161,1,1,2,3,5,5,5,5,2,92,3,2,,106.48979591836735,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,90.0,,,2024,Pequeña,1,Industria
2162,1,2,2,3,1,1,1,1,3,1,3,2,,90.64285714285714,,,,,,,,,,1.0,,,,,6.0,,,,,,,,,4.0,,,,,,,,2024,Pequeña,1,Comercio
2164,1,1,1,3,4,1,4,4,2,3,3,2,,103.51764705882353,,,,,,,,,,,,,4.0,,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Industria
2165,1,2,1,4,2,2,2,2,2,2,3,2,,209.6189111747851,,,,,,,,,,,2.0,,,,,,,,,,,,,,5.0,,,,,,,2024,Micro,1,Comercio
2168,1,3,2,3,3,4,4,2,3,3,2,2,,170.04225352112675,,,,,,,,,,1.0,,,4.0,,,,,,,,1.0,2.0,,,,,,,,,,2024,Pequeña,1,Servicios
2170,1,1,1,3,4,2,2,3,2,3,2,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,7.0,,,,,2024,Micro,1,Industria
2173,1,2,1,4,2,2,5,1,2,4,2,2,,209.6189111747851,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Comercio
2174,1,1,1,3,1,5,4,1,3,3,3,2,,103.51764705882353,,,,,,,,,,1.0,2.0,,,,,,,,,,1.0,2.0,,4.0,5.0,,,,,,,2024,Micro,1,Industria
2175,1,1,2,2,2,2,2,2,2,1,3,2,,106.48979591836735,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,2024,Pequeña,1,Industria
2178,1,2,2,4,4,3,3,4,2,1,3,2,,90.64285714285714,,,,,,,,,,,2.0,,,,,,,,,,1.0,2.0,,,,,,,,,,2024,Pequeña,1,Comercio
2179,1,3,2,4,4,3,3,4,3,4,2,2,,170.04225352112675,,,,,,,,,,,2.0,,,,,,,,,,1.0,2.0,,,,,7.0,,,,,2024,Pequeña,1,Servicios
2181,1,3,2,4,4,4,3,1,3,4,2,2,,170.04225352112675,,,,,,,,,,,,3.0,,,,,,,,,,,,4.0,,,,,,,,2024,Pequeña,1,Servicios
2184,1,1,1,3,4,1,3,2,3,3,3,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,,,,,6.0,,,,,,2024,Micro,1,Industria
2185,1,1,1,4,3,1,3,3,2,2,2,2,,103.51764705882353,,,,,,,,,,,,,,,6.0,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
2186,1,2,2,3,2,3,2,1,3,3,3,2,,90.64285714285714,,,,,,,,,,,,,,,,,,,No responde,93.0,,,,,,,,,,TODAS LAS ANTERIORES,93.0,2024,Pequeña,1,Comercio
2188,1,1,2,4,3,3,2,4,2,2,2,2,,106.48979591836735,,,,,,,,,,1.0,,3.0,,5.0,,,,,,,1.0,2.0,,4.0,,,,,,,,2024,Pequeña,1,Industria
2189,1,2,1,4,1,2,4,2,1,3,3,2,,209.6189111747851,,,,,,,,,,,2.0,,,,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Comercio
2190,1,1,1,3,1,1,1,1,2,4,3,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,8.0,,,,,,,,,,,,90.0,,,2024,Micro,1,Industria
2193,1,2,1,3,5,1,5,1,2,1,3,2,,209.6189111747851,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,5.0,,7.0,,,,,2024,Micro,1,Comercio
2195,1,1,1,5,3,3,5,3,1,2,3,2,,103.51764705882353,,,,,,,,,,,,,,5.0,,7.0,,,,,1.0,,,,,,,,,,,2024,Micro,1,Industria
2196,1,2,2,4,4,3,4,3,1,5,2,2,,90.64285714285714,,,,,,,,,,,,,,,,7.0,,,,,1.0,2.0,3.0,4.0,5.0,,,,,,,2024,Pequeña,1,Comercio
2205,1,2,2,4,1,3,1,1,2,2,3,2,,90.64285714285714,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,7.0,,,,,2024,Pequeña,1,Comercio
2207,1,1,2,3,1,4,1,1,3,4,3,2,,106.48979591836735,,,,,,,,,,1.0,,,,5.0,,,,,,,,,,,5.0,6.0,,,,,,2024,Pequeña,1,Industria
2208,1,1,1,4,3,3,3,3,2,1,3,1,1.0,103.51764705882353,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,1.0,2.0,,4.0,,,,,,,,2024,Micro,1,Industria
2210,1,1,1,4,4,3,4,3,2,3,2,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
2215,1,1,1,3,5,3,2,2,3,3,2,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,7.0,,,,,1.0,,,,,,,,,,,2024,Micro,1,Industria
2219,1,3,2,4,2,3,1,4,2,1,2,2,,170.04225352112675,,,,,,,,,,1.0,,,,,,7.0,,,,,1.0,,,,5.0,,,,,,,2024,Pequeña,1,Servicios
2220,1,2,1,3,3,2,1,5,1,5,3,1,2.0,209.6189111747851,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,4.0,,,7.0,,,,,1.0,2.0,,4.0,5.0,6.0,7.0,,,,,2024,Micro,1,Comercio
2225,1,1,1,3,5,1,3,5,2,3,3,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,,,4.0,5.0,,,,,,,2024,Micro,1,Industria
2226,1,1,1,3,4,4,5,4,3,4,1,2,,103.51764705882353,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,4.0,5.0,,,,,,,2024,Micro,1,Industria
2227,1,1,1,1,4,2,4,2,2,5,3,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,6.0,,,,,,2024,Micro,1,Industria
2228,1,3,2,3,3,2,3,1,2,2,3,1,1.0,170.04225352112675,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,2.0,,4.0,,,,,,,,1.0,2.0,3.0,4.0,5.0,,7.0,,,,,2024,Pequeña,1,Servicios
2229,1,1,1,2,3,2,2,1,3,2,3,2,,103.51764705882353,,,,,,,,,,,,,,,,,,,NINGUNA,8.0,,,,,,,,,90.0,,,2024,Micro,1,Industria
2230,1,1,1,3,3,4,4,3,3,4,1,2,,103.51764705882353,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,90.0,,,2024,Micro,1,Industria
2231,1,1,1,3,3,3,3,3,2,3,2,2,,103.51764705882353,,,,,,,,,,1.0,,,4.0,,6.0,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
2232,1,3,2,3,3,2,3,3,3,4,3,2,,170.04225352112675,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,4.0,,,,,,,,2024,Pequeña,1,Servicios
2234,1,1,1,1,5,1,1,4,2,4,2,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Industria
2235,1,1,1,1,3,2,3,2,2,2,3,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,2024,Micro,1,Industria
2236,1,1,1,3,1,1,1,1,1,4,3,2,,103.51764705882353,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,90.0,,,2024,Micro,1,Industria
2238,1,2,2,2,4,2,5,5,1,4,3,2,,90.64285714285714,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,7.0,,,,,2024,Pequeña,1,Comercio
2240,1,3,3,3,3,2,3,4,1,4,3,1,2.0,77.29824561403508,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,5.0,,7.0,,,,,1.0,,,,5.0,,,,,,,2024,Mediana,1,Servicios
2241,1,3,3,4,2,3,2,2,1,4,2,2,,77.29824561403508,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,4.0,,,,,,,,2024,Mediana,1,Servicios
2242,1,3,4,3,3,3,2,2,2,3,2,2,,177.64285714285714,,,,,,,,,,1.0,,,4.0,,,,,,,,1.0,2.0,,,,,,,,,,2024,Grande,0,Servicios
2243,1,3,4,2,2,1,2,1,2,3,3,2,,177.64285714285714,,,,,,,,,,,,,4.0,5.0,,,,,,,,2.0,,,,,7.0,,,,,2024,Grande,0,Servicios
2245,1,3,3,4,4,4,4,3,3,5,1,2,,77.29824561403508,,,,,,,,,,1.0,2.0,3.0,4.0,,6.0,7.0,8.0,,,,1.0,2.0,,4.0,5.0,6.0,,,,,,2024,Mediana,1,Servicios
2246,1,3,3,4,1,1,1,1,1,5,3,2,,77.29824561403508,,,,,,,,,,,2.0,,4.0,,,7.0,,,,,1.0,,,4.0,,,,,,,,2024,Mediana,1,Servicios
2248,1,3,3,3,4,4,2,3,3,3,3,2,,77.29824561403508,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,6.0,7.0,,,,,2024,Mediana,1,Servicios
2249,1,2,2,2,1,5,1,5,2,5,2,2,,90.64285714285714,,,,,,,,,,,,,,5.0,6.0,7.0,,,,,1.0,2.0,,,,,,,,,,2024,Pequeña,1,Comercio
2250,1,2,2,2,2,3,2,1,3,3,2,2,,90.64285714285714,,,,,,,,,,,,,,,6.0,,,,,,,,,4.0,,,,,,,,2024,Pequeña,1,Comercio
2251,1,1,1,3,1,1,3,2,2,1,3,1,2.0,103.51764705882353,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,,,6.0,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Industria
2252,1,1,2,3,3,2,2,1,2,2,3,2,,106.48979591836735,,,,,,,,,,,,,,5.0,,7.0,,,,,1.0,2.0,,4.0,,,,,,,,2024,Pequeña,1,Industria
2253,1,1,1,3,2,2,3,3,2,3,2,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,90.0,,,2024,Micro,1,Industria
2254,1,2,2,3,3,2,3,1,2,3,1,2,,90.64285714285714,,,,,,,,,,,2.0,,4.0,,,,,,,,,,,,,,7.0,,,,,2024,Pequeña,1,Comercio
2255,1,2,2,5,4,3,3,2,3,4,3,2,,90.64285714285714,,,,,,,,,,,,,,,,,,,NINGUNA,8.0,1.0,,,,,,,,,,,2024,Pequeña,1,Comercio
2256,1,1,1,3,3,2,3,1,2,3,2,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Industria
2257,1,1,1,3,4,4,4,3,1,4,2,2,,103.51764705882353,,,,,,,,,,1.0,,,,5.0,,,8.0,,,,1.0,2.0,,,5.0,,,,,,,2024,Micro,1,Industria
2258,1,2,2,2,2,2,1,1,2,1,3,2,,90.64285714285714,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,5.0,,,,,,,2024,Pequeña,1,Comercio
2259,1,1,1,5,4,4,4,3,3,3,2,2,,103.51764705882353,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,7.0,,,,,2024,Micro,1,Industria
2260,1,1,1,3,4,2,3,2,3,3,3,2,,103.51764705882353,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
2261,1,2,2,4,3,2,3,3,3,1,3,2,,90.64285714285714,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,4.0,5.0,6.0,,,,,,2024,Pequeña,1,Comercio
2262,1,1,1,3,4,2,3,1,3,3,2,2,,103.51764705882353,,,,,,,,,,,2.0,3.0,,,,,,,,,1.0,2.0,3.0,,,,,,,,,2024,Micro,1,Industria
2263,1,1,1,4,1,3,1,1,2,2,2,2,,103.51764705882353,,,,,,,,,,,,,,,,7.0,,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
2264,1,1,1,4,3,1,1,2,2,4,2,2,,103.51764705882353,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
2265,1,1,1,4,3,2,3,2,3,1,1,2,,103.51764705882353,,,,,,,,,,,,,,,,,8.0,,,,1.0,,,,5.0,,,,,,,2024,Micro,1,Industria
2266,1,1,1,4,4,2,4,2,3,3,2,1,2.0,103.51764705882353,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,4.0,5.0,,,,,,,1.0,,3.0,,5.0,,,,,,,2024,Micro,1,Industria
2267,1,1,1,1,2,4,3,1,2,1,3,2,,103.51764705882353,,,,,,,,,,,,,,5.0,,,,,,,1.0,2.0,,4.0,,,,,,,,2024,Micro,1,Industria
2268,1,1,1,3,2,2,1,1,2,2,3,1,2.0,103.51764705882353,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,7.0,,,CANINOS GUARDAS,10.14,2024,Micro,1,Industria
2269,1,1,1,1,3,2,2,2,3,3,1,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,2024,Micro,1,Industria
2270,1,1,1,4,3,3,3,3,3,3,2,2,,103.51764705882353,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,7.0,,,,,2024,Micro,1,Industria
2271,1,1,1,3,5,1,1,5,2,3,3,2,,103.51764705882353,,,,,,,,,,,,3.0,,,,,8.0,,,,1.0,,,4.0,,,,,,,,2024,Micro,1,Industria
2272,1,2,2,3,3,5,1,5,3,5,3,2,,90.64285714285714,,,,,,,,,,1.0,,3.0,,,,,8.0,,,,1.0,,,4.0,5.0,,,,,,,2024,Pequeña,1,Comercio
2273,1,1,1,4,4,2,3,4,2,2,3,2,,103.51764705882353,,,,,,,,,,,,,,,6.0,,,,,,1.0,,,,,,7.0,,,,,2024,Micro,1,Industria
2274,1,2,1,3,3,1,3,1,2,3,2,2,,209.6189111747851,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,2.0,,,,6.0,7.0,,,,,2024,Micro,1,Comercio
2275,1,2,1,3,5,3,5,3,3,3,2,2,,209.6189111747851,,,,,,,,,,,,,,,,,8.0,,,,1.0,2.0,,,,6.0,,,,,,2024,Micro,1,Comercio
2276,1,2,2,3,1,1,5,1,3,1,1,2,,90.64285714285714,,,,,,,,,,,,,,5.0,,7.0,,,,,1.0,,,,,6.0,,,,,,2024,Pequeña,1,Comercio
2277,1,1,1,4,2,2,4,2,2,2,3,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,,,,5.0,,,,,,,2024,Micro,1,Industria
2278,1,1,2,4,5,5,3,5,1,5,3,2,,106.48979591836735,,,,,,,,,,,,,4.0,,,,8.0,,,,,2.0,,,,,,,,,,2024,Pequeña,1,Industria
2279,1,2,1,2,3,3,4,3,1,3,3,2,,209.6189111747851,,,,,,,,,,,2.0,,,,6.0,,,,,,,,,,,,,,90.0,,,2024,Micro,1,Comercio
2280,1,2,2,3,3,3,2,3,1,5,2,1,1.0,90.64285714285714,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,6.0,,,,,,2024,Pequeña,1,Comercio
2281,1,1,1,3,3,3,2,3,2,2,3,2,,103.51764705882353,,,,,,,,,,,,,,,6.0,,,,,,1.0,2.0,,,5.0,,,,,,,2024,Micro,1,Industria
2282,1,2,1,3,1,2,2,1,2,1,2,2,,209.6189111747851,,,,,,,,,,,2.0,,,,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Comercio
2283,1,2,3,3,2,2,4,2,2,3,2,2,,63.583333333333336,,,,,,,,,,,2.0,,,,,,,,,,,2.0,3.0,,,,,,,,,2024,Mediana,1,Comercio
2284,1,2,2,3,4,2,1,2,3,2,3,2,,90.64285714285714,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,6.0,,,,,,2024,Pequeña,1,Comercio
2285,1,2,3,3,3,2,4,4,2,2,2,1,1.0,63.583333333333336,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,,3.0,,,,,,,,,,2.0,3.0,,,,,,,,,2024,Mediana,1,Comercio
2286,1,2,3,4,5,5,5,5,2,1,3,1,1.0,63.583333333333336,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,5.0,,,,,,,,2.0,,,5.0,6.0,,,,,,2024,Mediana,1,Comercio
2287,1,1,1,1,1,1,1,1,2,1,3,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Industria
2288,1,2,2,3,1,3,1,1,2,3,2,2,,90.64285714285714,,,,,,,,,,,,,4.0,5.0,,,,,,,1.0,2.0,,,5.0,,7.0,,,,,2024,Pequeña,1,Comercio
2289,1,2,3,4,3,5,3,5,3,3,2,2,,63.583333333333336,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,4.0,,,,,,,,2024,Mediana,1,Comercio
2290,1,2,3,3,3,4,4,2,3,4,2,2,,63.583333333333336,,,,,,,,,,,2.0,,4.0,,,,,,,,1.0,2.0,,,,,,,,,,2024,Mediana,1,Comercio
2291,1,2,3,4,4,3,4,3,2,3,2,2,,63.583333333333336,,,,,,,,,,,,,4.0,,,,,,,,1.0,2.0,,4.0,,,,,,,,2024,Mediana,1,Comercio
2292,1,2,1,3,1,1,1,1,2,3,3,2,,209.6189111747851,,,,,,,,,,,,3.0,,,6.0,7.0,,,,,,2.0,,,,,,,,,,2024,Micro,1,Comercio
2293,1,2,3,3,4,2,2,2,2,2,2,1,1.0,63.583333333333336,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,,,6.0,7.0,,,,,1.0,2.0,,4.0,,,7.0,,,,,2024,Mediana,1,Comercio
2294,1,2,1,4,3,4,3,2,3,4,2,2,,209.6189111747851,,,,,,,,,,1.0,,,4.0,,6.0,,,,,,1.0,2.0,,,,,7.0,,,,,2024,Micro,1,Comercio
2295,1,1,1,3,4,2,4,3,3,4,3,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
2296,1,1,1,3,4,2,1,1,2,1,3,2,,103.51764705882353,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
2297,1,2,2,3,5,1,2,1,3,4,3,2,,90.64285714285714,,,,,,,,,,,,,4.0,,,,8.0,,,,,2.0,,4.0,,,,,,,,2024,Pequeña,1,Comercio
2298,1,1,1,4,3,2,3,2,3,4,3,2,,103.51764705882353,,,,,,,,,,,2.0,,,,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Industria
2299,1,1,1,4,4,4,2,2,1,5,3,2,,103.51764705882353,,,,,,,,,,,,,,,,,8.0,,,,1.0,,,,,,,,,,,2024,Micro,1,Industria
2300,1,2,1,3,4,3,5,4,3,4,2,1,1.0,209.6189111747851,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,,3.0,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Comercio
2301,1,2,1,3,2,2,3,1,3,4,2,2,,209.6189111747851,,,,,,,,,,,2.0,,,,,,8.0,,,,1.0,2.0,,,5.0,,,,,,,2024,Micro,1,Comercio
2302,1,1,1,4,3,3,2,2,1,4,3,2,,103.51764705882353,,,,,,,,,,1.0,2.0,,,,,,,,,,,2.0,,,5.0,,,,,,,2024,Micro,1,Industria
2303,1,2,1,3,3,4,4,2,3,1,2,2,,209.6189111747851,,,,,,,,,,,2.0,,,,,,,,,,,2.0,3.0,,,,,,,,,2024,Micro,1,Comercio
2304,1,1,1,3,3,3,2,1,2,3,2,2,,103.51764705882353,,,,,,,,,,1.0,,,,,6.0,,,,,,,,,,,,7.0,,,,,2024,Micro,1,Industria
2305,1,1,1,2,3,1,2,2,2,3,3,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,90.0,,,2024,Micro,1,Industria
2306,1,1,1,3,3,2,3,2,3,3,3,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,90.0,,,2024,Micro,1,Industria
2307,1,1,1,3,3,2,2,1,3,4,2,2,,103.51764705882353,,,,,,,,,,,,,,5.0,,,,,,,,,,4.0,5.0,,,,,,,2024,Micro,1,Industria
2308,1,1,1,1,3,2,1,1,2,1,3,2,,103.51764705882353,,,,,,,,,,,,,4.0,,,,,,,,1.0,2.0,,,,6.0,,,,,,2024,Micro,1,Industria
2309,1,1,1,4,4,3,3,2,3,4,3,2,,103.51764705882353,,,,,,,,,,1.0,,,4.0,,,,,,,,1.0,2.0,,,,6.0,,,,,,2024,Micro,1,Industria
2310,1,1,1,1,3,1,3,1,2,3,1,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,2024,Micro,1,Industria
2311,1,1,1,3,1,3,4,2,2,3,3,2,,103.51764705882353,,,,,,,,,,1.0,,,4.0,,,,,,,,,,,,5.0,,,,,,,2024,Micro,1,Industria
2312,1,1,1,3,4,2,2,2,1,3,3,1,2.0,103.51764705882353,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,2.0,3.0,,,,,8.0,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Industria
2313,1,2,1,4,2,3,4,3,2,3,3,2,,209.6189111747851,,,,,,,,,,1.0,2.0,,4.0,,,,,,,,1.0,2.0,,,,,7.0,,,,,2024,Micro,1,Comercio
2314,1,2,1,4,5,5,5,5,3,3,2,2,,209.6189111747851,,,,,,,,,,,,3.0,,,6.0,,,,,,1.0,,,,5.0,,,,,,,2024,Micro,1,Comercio
2315,1,1,1,1,3,1,1,2,2,1,3,1,1.0,103.51764705882353,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,4.0,,,,,,,,,2.0,,,5.0,,,,,,,2024,Micro,1,Industria
2316,1,1,1,3,3,3,2,3,2,3,2,2,,103.51764705882353,,,,,,,,,,,,,,,,,8.0,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
2317,1,1,1,4,4,3,4,3,1,3,1,2,,103.51764705882353,,,,,,,,,,,,,,5.0,,,,,,,,2.0,,,5.0,,,,,,,2024,Micro,1,Industria
2318,1,1,1,4,5,3,4,2,2,4,1,2,,103.51764705882353,,,,,,,,,,,,,,,,7.0,,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
2319,1,1,1,2,2,2,2,1,2,2,3,2,,103.51764705882353,,,,,,,,,,,,,,,,7.0,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Industria
2320,1,1,1,3,4,3,3,2,2,2,3,2,,103.51764705882353,,,,,,,,,,,,,,,,,8.0,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Industria
2321,1,1,1,4,4,3,2,3,1,3,3,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,5.0,,,,,,,2024,Micro,1,Industria
2322,1,1,1,3,4,2,3,2,3,4,3,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,4.0,,,,,,,,2024,Micro,1,Industria
2323,1,1,1,4,3,4,3,2,1,4,1,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,,,,5.0,,,,,,,2024,Micro,1,Industria
2324,1,1,1,1,1,1,1,1,2,1,3,2,,103.51764705882353,,,,,,,,,,1.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
2325,1,1,1,4,4,4,4,3,3,4,3,2,,103.51764705882353,,,,,,,,,,,,,,,,,8.0,,,,,,,,5.0,,,,,,,2024,Micro,1,Industria
2326,1,1,1,4,2,1,4,2,2,3,2,2,,103.51764705882353,,,,,,,,,,,,,,,,7.0,,,,,,2.0,,,,,,,,MEDIDAS DE SEGURIDAD PROPIAS,16.0,2024,Micro,1,Industria
2327,1,1,1,1,5,1,1,2,2,1,3,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,7.0,,,,,2024,Micro,1,Industria
2328,1,1,1,3,4,3,3,4,3,2,3,1,2.0,103.51764705882353,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,3.0,,,,7.0,,,,,1.0,2.0,,,,,7.0,,,,,2024,Micro,1,Industria
2329,1,1,1,3,2,3,1,1,2,2,2,2,,103.51764705882353,,,,,,,,,,,2.0,,,5.0,,,,,,,,2.0,,,,,7.0,,,,,2024,Micro,1,Industria
2330,1,1,1,3,4,3,3,2,3,4,3,2,,103.51764705882353,,,,,,,,,,,2.0,,,,,,8.0,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
2331,1,1,1,4,4,4,3,1,1,5,3,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
2332,1,1,1,1,4,2,4,4,2,2,3,2,,103.51764705882353,,,,,,,,,,,,,4.0,,,,,,,,,,,,5.0,,,,,,,2024,Micro,1,Industria
2333,1,1,1,3,4,3,4,4,2,3,3,2,,103.51764705882353,,,,,,,,,,,,3.0,,,,7.0,8.0,,,,,2.0,,4.0,,,7.0,,,,,2024,Micro,1,Industria
2334,1,1,1,3,3,1,4,3,2,3,3,1,1.0,103.51764705882353,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,3.0,,,,,,,,,,,,4.0,5.0,,,,,,,2024,Micro,1,Industria
2335,1,1,1,4,4,4,4,4,2,1,3,2,,103.51764705882353,,,,,,,,,,,2.0,3.0,,,,7.0,,,,,1.0,2.0,,,5.0,,7.0,,,,,2024,Micro,1,Industria
2336,1,1,1,3,3,3,3,3,2,2,3,2,,103.51764705882353,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Industria
2337,1,1,1,3,3,3,4,3,1,3,3,2,,103.51764705882353,,,,,,,,,,,,,4.0,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
2338,1,1,1,3,3,3,4,1,3,2,3,2,,103.51764705882353,,,,,,,,,,1.0,,,4.0,,6.0,,,,,,1.0,2.0,,,5.0,,,,,,,2024,Micro,1,Industria
2339,1,1,1,3,3,3,3,3,2,3,3,1,2.0,103.51764705882353,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,,,,6.0,7.0,,,,,1.0,2.0,,,5.0,,,,,,,2024,Micro,1,Industria
