ID,Localidad,UPL,P131_1,P131_2,P131_3,P131_4,P131_5,P131_6,P131_7,P131_8,P131_9,P131_10,P131_11,P131_12,P131_13,P131_14,P131_15,P131_16,P131_17,P131_18,P131_19,P131_20,P131_21,P131_22,P133_1,P133_2,P133_3,P133_4,P133_5,P133_6,P133_7,P133_8,P133_9,P133_10,P133_11,P133_12,P133_13,P134_1,P134_2,P134_3,P134_4,P134_5,P134_6,P134_7,P134_8,P134_9,P134_10,P134_11,P134_12,P130_1,P130_2,P130_3,P130_4,P130_5,P130_6,P130_7,P130_8,P130_9,P130_10,P130_11,P130_12,P130_13,P130_14,P130_15,P130_16,P130_17,P130_18,P130_19,P130_20,P130_21,P130_22,P130_23,P130_24,P130_25,P130_26,P130_27,P8_1,P8_2,P8_3,P152,P800,P801,REDAD,P802,FACTOR_1,FACTOR_2,P129
9241,10,9,4,4,4,2,2,4,4,4,3,99,3,3,5,3,5,5,5,3,3,4,2,4,1,1,99,1,99,1,99,1,99,99,99,1,99,1.0,2.0,,4.0,,,,,,,,,4,3,4,2,2,3,3,4,3,99,3,3,4,4,4,4,4,3,2,2,3,3,99,3,4,2,2,,,,3,2,28,2,5,596.4639641618901,602.3767447735261,3
9242,10,9,3,3,3,3,2,3,3,3,3,99,99,3,4,4,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,2,99,,,3.0,,5.0,,7.0,,,,,,4,99,99,99,99,99,99,99,99,3,3,3,3,3,3,3,3,99,3,3,3,3,99,3,99,99,99,,,,3,1,19,1,3,738.8419182713507,602.3767447735261,4
9243,10,9,2,2,2,2,2,3,3,3,3,99,3,3,3,3,3,3,3,3,3,3,3,3,99,99,99,2,2,1,99,1,99,99,99,1,99,,,3.0,4.0,,,7.0,,,,,,2,2,99,2,1,3,3,3,3,99,99,3,3,3,3,3,3,3,2,2,2,2,2,3,3,2,3,2.0,2.0,2.0,3,1,35,2,3,577.5158405410368,602.3767447735261,1
9244,10,9,4,3,4,3,2,4,4,4,3,4,3,3,3,3,4,4,4,4,4,4,4,4,99,1,2,2,1,1,99,1,99,99,2,1,99,1.0,,,,5.0,,7.0,,,,,,2,3,3,3,2,2,3,4,3,4,2,3,4,3,3,3,4,3,3,4,3,3,2,3,4,3,3,,,,2,1,52,4,4,868.3183918537701,602.3767447735261,3
9245,10,9,3,3,3,2,1,99,99,99,99,4,3,3,5,3,4,5,4,3,3,4,2,99,2,1,2,99,99,1,2,1,99,1,99,99,99,1.0,,,4.0,,,,8.0,,,,,3,3,3,2,2,99,99,99,99,3,3,3,4,4,4,4,4,3,2,2,3,2,3,2,99,2,99,,,,2,1,58,5,3,717.6344327603863,602.3767447735261,3
9246,10,9,2,2,99,1,1,3,2,3,2,99,99,2,4,2,4,4,3,3,2,3,4,3,99,1,2,99,99,1,99,1,99,99,99,1,99,,,3.0,4.0,,,,8.0,,,,,2,2,2,2,2,4,1,4,2,2,2,3,2,3,3,4,3,99,1,2,99,2,4,2,4,2,2,1.0,2.0,2.0,1,2,39,3,2,773.3339760080012,602.3767447735261,2
9247,10,9,4,3,4,3,3,4,4,4,3,3,3,3,4,4,3,4,3,3,3,3,3,4,1,2,1,2,1,1,2,1,1,1,2,2,99,,,3.0,,,,7.0,8.0,,,,,5,5,5,5,4,4,4,5,5,5,5,5,5,4,4,4,4,4,3,4,4,4,4,4,3,4,4,,,,3,1,32,2,3,577.5158405410368,602.3767447735261,5
9248,10,9,2,3,2,3,3,3,4,4,3,3,4,4,4,3,3,3,2,5,3,4,3,3,1,1,1,1,1,1,1,1,1,1,2,1,99,1.0,,,,5.0,,,,9.0,,,,4,3,3,3,3,4,4,3,4,4,4,3,5,3,4,4,4,3,3,2,3,4,2,4,3,4,4,,,,3,1,27,2,5,577.5158405410368,602.3767447735261,3
9249,10,9,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1,99,1,1,1,1,1,2,1,99,1.0,,,,,,7.0,,9.0,,,,3,3,3,3,99,3,4,4,4,4,4,4,4,4,4,4,4,4,2,99,99,2,3,3,2,3,3,,,,3,2,52,4,2,635.9541808290719,602.3767447735261,3
9250,10,9,4,4,4,3,3,3,4,4,4,4,4,4,4,4,2,3,4,4,4,4,5,4,1,1,1,1,1,1,1,1,1,1,1,2,99,,,,4.0,,6.0,,8.0,,,,,3,3,4,4,4,3,4,4,3,3,4,4,4,4,4,3,3,2,2,4,4,4,3,4,4,4,4,4.0,4.0,3.0,3,2,21,1,3,621.0845216261683,602.3767447735261,3
9251,10,9,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,5,3,5,5,5,5,1,1,1,1,1,1,1,1,1,1,2,1,99,,,3.0,,,,7.0,,,10.0,,,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,1,5,5,4,3,3,4,4,4,4.0,3.0,3.0,3,1,21,1,3,738.8419182713507,602.3767447735261,5
9252,10,9,3,3,3,3,3,99,99,99,99,2,99,2,2,2,2,2,2,2,2,2,2,99,2,2,2,1,2,1,1,1,1,1,1,2,99,1.0,2.0,,,5.0,,,,,,,,2,2,2,2,2,99,99,99,99,3,1,1,4,3,3,3,4,4,1,4,99,3,2,2,99,1,2,,,,1,1,62,5,3,717.6344327603863,602.3767447735261,1
9253,10,9,2,2,2,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,1,2,2,2,2,1,1,1,1,1,2,99,99,,,,,5.0,,,8.0,9.0,,,,2,2,2,2,2,2,4,3,3,3,3,3,5,4,4,3,3,3,2,99,99,99,2,2,4,4,3,2.0,2.0,2.0,1,1,60,5,3,717.6344327603863,602.3767447735261,3
9254,10,9,2,2,2,2,2,99,4,4,4,4,1,1,3,3,2,3,2,3,2,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,99,,,3.0,,,,,,9.0,10.0,,,3,2,3,3,3,3,2,3,2,2,3,2,3,2,3,3,3,4,3,3,3,2,3,2,2,2,2,3.0,2.0,3.0,4,2,63,5,3,547.9942611026705,602.3767447735261,4
9255,10,9,2,2,2,2,2,99,99,99,99,3,3,3,3,3,3,3,5,2,99,99,2,99,1,1,1,1,1,1,1,1,1,1,2,1,2,,2.0,,4.0,,6.0,,,,,,,2,2,3,2,2,99,99,99,99,99,3,2,3,3,2,4,5,2,1,99,99,3,2,2,99,2,2,,,,3,2,40,3,3,773.3339760080012,602.3767447735261,5
9256,10,9,3,3,3,4,3,4,99,99,99,99,3,1,3,1,3,3,3,1,2,3,99,99,1,1,1,1,1,1,1,1,1,1,2,1,99,,2.0,3.0,4.0,,,,,,,,,3,4,4,99,99,99,99,99,99,3,1,3,1,3,3,4,3,3,3,3,3,4,4,3,3,3,3,,,,3,2,26,2,3,596.4639641618901,602.3767447735261,5
9257,10,9,1,1,1,1,1,99,99,99,99,99,99,99,99,99,1,1,1,1,1,1,1,99,2,2,2,2,2,2,2,2,2,2,2,2,99,,2.0,3.0,4.0,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,,,,1,1,67,6,3,770.0973683304883,602.3767447735261,1
9258,10,9,2,2,2,2,2,3,99,99,99,2,3,3,2,3,3,3,3,3,4,4,4,99,2,2,2,2,1,1,1,1,1,1,1,99,99,,,3.0,,5.0,,7.0,,,,,,2,3,3,2,3,3,99,99,99,3,3,3,3,3,4,4,4,4,4,4,4,3,1,2,99,99,99,,,,3,1,41,3,5,637.3782581393359,602.3767447735261,4
9259,10,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,1,3,1,1,1,2,1,1,1,1,1,1,2,1,99,,2.0,,4.0,5.0,,,,,,,,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,3,2,2,3,3,3,,,,3,2,22,1,4,621.0845216261683,602.3767447735261,5
9260,10,9,3,3,3,2,2,3,3,3,3,3,4,3,4,3,3,3,4,3,3,3,4,4,2,1,1,2,2,1,1,1,1,1,1,1,99,,,,4.0,5.0,6.0,,,,,,,3,4,2,2,3,4,3,3,3,3,3,3,3,3,4,4,3,3,4,3,4,2,2,3,3,3,3,,,,2,1,26,2,3,577.5158405410368,602.3767447735261,5
9261,10,9,2,3,3,3,3,3,2,3,3,2,2,2,2,3,2,2,4,3,1,1,1,2,2,2,2,1,99,2,1,1,2,1,2,1,99,,2.0,,4.0,,6.0,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,3,3,4,3,3,2,2,3,,,,3,1,27,2,3,577.5158405410368,602.3767447735261,2
9262,10,9,3,3,3,4,2,99,99,99,99,3,3,3,4,3,3,3,4,3,4,2,2,99,2,99,99,99,99,1,1,1,99,99,99,99,99,,2.0,,,5.0,6.0,,,,,,,4,4,3,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,2,2,99,3,99,,,,1,1,29,2,4,577.5158405410368,602.3767447735261,5
9263,10,9,2,2,2,1,1,99,99,99,99,2,2,2,2,2,2,2,4,1,4,4,4,99,2,2,2,2,99,99,1,1,1,1,1,2,99,,,,4.0,,,7.0,,9.0,,,,3,2,2,2,2,99,99,99,99,3,2,2,2,2,1,3,4,2,2,4,4,3,3,2,99,1,1,,,,1,1,43,3,2,637.3782581393359,602.3767447735261,2
9264,10,9,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,99,,2.0,3.0,4.0,,,,,,,,,2,1,1,1,1,1,3,1,1,1,1,1,2,3,1,1,4,2,2,1,3,2,2,2,1,2,2,1.0,1.0,1.0,1,1,38,3,4,637.3782581393359,602.3767447735261,5
9265,10,9,1,1,2,2,1,1,1,1,1,2,1,1,3,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,,,,,,,7.0,8.0,,10.0,,,2,3,3,3,1,1,1,1,1,3,1,2,3,2,3,3,2,3,1,2,3,2,1,2,1,2,2,,,,1,2,30,2,3,596.4639641618901,602.3767447735261,3
9266,10,9,3,3,4,4,4,4,4,4,5,4,4,5,5,4,4,4,4,5,4,4,4,4,1,1,2,2,1,1,1,2,1,1,1,1,2,1.0,2.0,,,,,7.0,,,,,,2,2,3,2,2,2,2,2,3,2,3,2,4,3,4,3,3,4,3,3,3,4,3,3,3,3,2,,,,1,2,45,3,4,773.3339760080012,602.3767447735261,5
9267,10,9,3,4,3,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,2,3,3,3,1,1,2,1,2,1,1,1,1,2,1,1,2,1.0,2.0,3.0,,,,,,,,,,3,3,3,4,3,4,3,3,4,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,4.0,3.0,2.0,3,1,69,6,2,770.0973683304883,602.3767447735261,3
9268,10,9,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,2,3,3,3,99,99,99,99,99,2,99,99,99,2,99,2,99,1.0,2.0,3.0,,,,,,,,,,3,4,4,4,3,4,4,3,3,3,4,3,3,3,3,4,3,4,3,3,3,3,3,3,3,4,3,3.0,2.0,2.0,2,2,57,5,2,547.9942611026705,602.3767447735261,3
9269,10,9,3,3,3,3,2,4,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,2,2,2,2,2,1,2,99,99,99,99,99,99,1.0,2.0,3.0,,,,,,,,,,4,4,3,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,2,43,3,5,773.3339760080012,602.3767447735261,3
9270,10,9,4,3,4,4,4,4,3,4,4,3,4,4,3,3,3,3,3,4,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1.0,2.0,3.0,,,,,,,,,,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,5.0,4.0,4.0,3,1,33,2,3,577.5158405410368,602.3767447735261,5
9271,10,9,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,99,99,2,2,99,99,99,1.0,2.0,3.0,,,,,,,,,,3,4,4,4,4,4,3,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,,,,3,2,20,1,5,621.0845216261683,602.3767447735261,2
9272,10,9,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1.0,,,4.0,5.0,,,,,,,,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,4,3,3,3,3,4,3,,,,3,1,42,3,2,637.3782581393359,602.3767447735261,3
9273,10,9,3,3,4,3,3,4,3,3,4,3,4,4,3,3,3,3,3,3,2,3,3,3,99,2,2,1,1,1,1,1,2,2,2,1,2,,,,4.0,5.0,6.0,,,,,,,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,,,,3,1,70,6,2,770.0973683304883,602.3767447735261,2
9274,10,9,3,3,3,3,3,4,3,3,4,3,4,3,3,3,3,3,3,4,3,3,3,3,1,1,2,1,1,1,1,1,99,99,99,1,2,1.0,2.0,3.0,,,,,,,,,,4,3,3,3,3,3,3,3,4,3,3,4,4,4,3,3,4,4,3,3,4,4,4,4,3,3,3,,,,2,2,22,1,4,621.0845216261683,602.3767447735261,2
9275,10,9,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,99,1,99,99,2,99,99,1,1,2,99,1,2,,,,,5.0,6.0,,,9.0,,,,4,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,2,3,3,3,3,3,3,4,3,,,,2,2,19,1,3,621.0845216261683,602.3767447735261,3
9276,10,9,4,3,4,3,3,3,3,4,3,4,3,3,4,4,3,4,4,3,3,3,3,4,99,1,2,99,99,2,2,1,99,2,99,99,99,,2.0,,,,6.0,7.0,,,,,,3,3,3,2,2,3,3,4,3,4,3,3,4,4,4,4,4,3,3,99,99,3,3,3,4,3,3,,,,3,2,30,2,3,596.4639641618901,602.3767447735261,4
9277,10,9,2,2,3,2,1,3,3,3,3,99,3,3,3,3,3,3,3,2,3,4,3,3,2,1,2,99,2,1,99,1,99,2,99,2,99,,2.0,,,,,7.0,8.0,,,,,3,3,99,99,99,3,3,3,3,3,4,3,3,4,4,3,4,99,3,3,99,2,2,3,3,3,4,,,,2,2,40,3,3,773.3339760080012,602.3767447735261,1
9278,10,9,4,4,4,3,2,99,99,99,99,4,4,4,5,4,5,5,4,3,3,4,3,99,1,1,99,1,99,1,99,1,99,99,2,1,99,,,,4.0,5.0,,,8.0,,,,,4,4,4,3,3,99,99,99,99,4,4,4,4,4,4,4,4,99,3,4,4,3,4,4,99,2,99,,,,2,2,26,2,4,596.4639641618901,602.3767447735261,3
9279,10,9,4,4,4,3,3,4,4,4,4,4,99,4,4,3,3,4,4,3,4,3,3,4,2,1,2,1,99,1,99,1,99,99,2,99,99,,2.0,,4.0,,,7.0,,,,,,4,4,3,3,3,4,4,4,4,4,99,4,5,3,3,4,3,2,3,3,4,4,99,4,4,4,4,1.0,1.0,2.0,2,1,48,4,4,868.3183918537701,602.3767447735261,3
9280,10,9,2,3,3,99,99,99,99,99,99,99,99,3,3,3,3,4,4,99,99,99,2,99,2,99,99,99,99,99,99,99,99,99,99,99,99,,2.0,,4.0,,,7.0,,,,,,2,3,3,99,99,99,99,99,99,99,99,3,3,3,3,3,3,99,2,99,99,3,99,2,99,2,99,,,,3,2,38,3,4,773.3339760080012,602.3767447735261,4
9281,10,9,4,4,3,3,3,99,99,99,99,4,3,3,4,4,4,4,4,3,3,4,4,99,1,99,2,99,2,1,1,2,1,2,2,2,99,,,3.0,4.0,,6.0,,,,,,,4,4,3,3,4,4,4,3,99,3,3,3,3,4,4,4,4,4,4,3,4,3,99,3,99,3,3,,,,1,2,51,4,6,635.9541808290719,602.3767447735261,4
9282,10,9,3,3,3,3,3,4,3,3,3,4,99,3,4,3,2,3,3,3,3,3,3,3,1,1,99,99,99,1,99,99,99,99,99,2,99,1.0,2.0,,4.0,,,,,,,,,3,3,3,2,2,3,3,4,3,4,99,3,4,3,4,4,4,2,3,4,4,3,99,2,3,2,2,,,,2,1,47,4,3,868.3183918537701,602.3767447735261,4
9283,10,9,3,3,99,2,1,3,3,3,3,4,3,3,4,3,4,4,4,3,3,4,4,3,1,1,99,99,2,1,99,1,99,2,99,99,99,,,3.0,4.0,5.0,,,,,,,,3,3,3,3,2,3,3,4,4,4,3,3,4,3,4,4,3,3,4,2,4,3,99,3,3,2,3,3.0,2.0,3.0,2,2,35,2,3,596.4639641618901,602.3767447735261,4
9284,10,9,2,3,3,1,1,3,3,3,3,3,3,3,4,3,4,4,3,3,2,3,2,3,99,1,99,99,99,1,99,1,99,99,99,99,99,1.0,,,4.0,,,,,,,99.0,7.0,2,3,3,2,1,3,3,2,3,3,3,3,3,3,3,4,3,3,2,2,4,2,99,2,3,1,2,3.0,3.0,3.0,3,1,18,1,3,738.8419182713507,602.3767447735261,3
9285,10,9,1,2,3,1,2,3,3,3,3,99,3,3,3,3,3,3,3,99,3,99,2,3,2,99,99,99,99,1,99,99,99,99,99,99,99,,2.0,,4.0,,,7.0,,,,,,2,3,3,2,2,3,2,3,3,99,3,3,3,3,3,3,3,99,2,2,3,2,3,1,3,2,2,,,,1,2,69,6,2,919.490474827642,602.3767447735261,3
9286,10,9,3,3,4,2,1,2,2,2,1,3,3,3,4,3,4,3,3,3,2,3,3,2,1,1,1,1,1,1,1,1,1,2,1,1,2,,,3.0,4.0,5.0,,,,,,,,4,4,4,2,1,2,2,2,2,3,3,3,4,4,4,4,3,4,1,3,4,3,2,3,2,3,2,,,,1,1,35,2,4,577.5158405410368,602.3767447735261,4
9287,10,9,3,3,3,2,1,2,2,2,1,3,3,3,4,3,3,3,3,3,3,5,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,2.0,,4.0,,,7.0,,,,,,4,5,4,4,2,3,3,3,2,3,3,4,5,4,4,3,3,3,1,2,4,2,1,1,2,3,1,,,,1,2,62,5,3,547.9942611026705,602.3767447735261,4
9288,10,9,2,4,5,3,2,3,2,2,2,3,2,2,4,3,4,3,3,3,2,4,4,4,1,1,1,2,1,99,1,1,1,2,2,1,2,,2.0,3.0,,5.0,,,,,,,,4,4,4,4,3,4,3,3,2,4,4,4,4,4,4,4,4,4,2,4,5,4,2,4,2,4,2,,,,1,1,36,3,3,637.3782581393359,602.3767447735261,4
9289,10,9,3,3,4,2,1,3,3,3,2,4,3,3,4,3,4,4,3,3,3,4,4,2,1,1,2,99,2,1,2,1,1,2,2,2,2,1.0,2.0,3.0,,,,,,,,,,2,2,3,3,1,4,5,4,4,3,3,3,4,3,4,4,4,5,2,3,3,3,3,3,3,3,2,,,,3,2,18,1,3,621.0845216261683,602.3767447735261,4
9290,10,9,2,2,3,2,3,2,2,1,1,3,2,2,4,3,4,4,3,3,2,4,3,1,1,1,1,1,1,1,1,1,1,2,2,1,2,,2.0,3.0,,5.0,,,,,,,,4,3,4,3,1,2,2,2,1,3,3,3,5,3,4,4,3,3,2,2,4,2,1,3,2,2,1,,,,2,2,22,1,3,621.0845216261683,602.3767447735261,3
9291,10,9,2,1,3,1,1,2,2,2,1,3,2,2,4,3,4,3,3,3,2,4,2,1,1,1,99,1,1,1,1,1,1,99,99,1,2,,,3.0,4.0,5.0,,,,,,,,4,4,4,3,3,3,2,4,3,3,2,4,5,4,4,4,4,4,2,1,99,4,1,3,4,4,3,,,,3,1,62,5,3,717.6344327603863,602.3767447735261,4
9292,10,9,3,4,4,4,2,2,1,2,1,3,3,3,4,3,3,3,3,3,2,4,3,2,1,1,2,2,1,1,1,1,1,2,2,2,2,,,,4.0,,,7.0,,,,99.0,2.0,5,5,5,4,2,4,3,2,1,4,4,4,5,4,4,4,4,4,1,3,5,3,1,3,3,4,4,,,,2,1,42,3,4,637.3782581393359,602.3767447735261,5
9293,10,9,2,1,2,4,2,2,2,2,2,2,2,2,4,3,3,2,2,3,2,3,3,3,1,1,1,1,1,1,1,1,1,2,2,2,2,,,3.0,,5.0,,7.0,,,,,,3,3,3,1,2,2,1,2,2,2,2,2,4,3,3,2,3,3,2,2,3,3,2,1,2,2,2,,,,1,1,28,2,3,577.5158405410368,602.3767447735261,4
9294,10,9,3,2,4,3,2,4,4,4,4,4,4,3,4,3,4,4,4,4,3,3,2,4,2,2,2,1,1,1,1,1,1,2,2,1,2,,2.0,3.0,,5.0,,,,,,,,3,4,5,4,3,3,3,4,4,5,3,4,5,3,4,4,4,3,1,2,3,3,1,3,3,2,3,4.0,2.0,2.0,1,1,45,3,3,637.3782581393359,602.3767447735261,3
9295,10,9,3,3,3,2,2,3,2,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,,,3.0,4.0,5.0,,,,,,,,4,4,4,3,2,2,2,2,2,4,3,4,4,3,4,4,4,3,2,4,5,3,1,3,2,1,3,,,,1,2,21,1,5,621.0845216261683,602.3767447735261,4
9296,10,9,3,3,3,2,2,3,3,3,2,3,3,2,4,4,4,4,2,2,3,3,3,2,2,1,2,2,1,1,99,2,2,1,1,2,2,,,3.0,,,,7.0,8.0,,,,,2,3,3,3,3,3,3,3,4,4,3,4,4,3,4,4,3,3,3,3,4,4,3,2,4,3,3,,,,4,1,37,3,3,637.3782581393359,602.3767447735261,4
9297,10,9,3,3,3,3,2,3,3,3,3,3,3,3,4,4,4,3,2,3,3,3,2,3,1,1,1,1,1,1,1,1,1,2,2,1,2,,,3.0,,,,7.0,,9.0,,,,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,2,4,3,3,3.0,3.0,2.0,2,1,51,4,2,868.3183918537701,602.3767447735261,4
9298,10,9,3,4,3,3,3,4,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,1,1,2,2,1,1,1,1,1,2,2,1,2,1.0,,,,5.0,,7.0,,,,,,3,3,3,3,3,4,3,4,3,3,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,1.0,2.0,2.0,4,2,54,4,2,635.9541808290719,602.3767447735261,4
9299,10,9,3,2,4,3,2,3,3,3,2,2,3,2,5,4,4,4,3,3,4,4,3,2,2,1,2,1,1,1,1,1,1,2,1,1,2,,2.0,,,5.0,,7.0,,,,,,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,4,4,4,4,3,2,4,3,3,3.0,2.0,2.0,2,1,28,2,4,577.5158405410368,602.3767447735261,4
9300,10,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,1,1,2,2,1,2,,2.0,,,5.0,,7.0,,,,,,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2.0,2.0,2.0,3,2,62,5,5,547.9942611026705,602.3767447735261,3
9301,10,9,3,2,4,3,2,3,3,3,3,2,2,2,4,3,3,3,3,3,3,4,2,3,2,1,2,2,1,1,1,1,1,2,1,1,2,,,,,5.0,,7.0,8.0,,,,,3,3,4,3,2,3,3,3,3,3,3,2,4,3,4,4,2,3,4,4,4,4,3,2,4,3,3,,,,3,1,28,2,5,577.5158405410368,602.3767447735261,4
9302,10,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,2,2,1,2,,,,,,,7.0,8.0,9.0,,,,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,2.0,2.0,2.0,2,2,49,4,3,635.9541808290719,602.3767447735261,4
9303,10,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,1,1,1,1,2,2,1,2,1.0,,,,,6.0,7.0,,,,,,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,2.0,2.0,2.0,2,2,48,4,2,635.9541808290719,602.3767447735261,3
9304,10,9,2,3,3,2,2,3,3,3,3,3,3,3,4,3,4,4,4,3,3,3,3,3,2,1,1,1,1,1,1,1,1,2,1,1,2,1.0,,,,,6.0,7.0,,,,,,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,,,,3,1,24,1,3,738.8419182713507,602.3767447735261,3
9305,10,9,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,1,2,1,1,1,1,1,1,1,2,1,2,,,3.0,,5.0,,7.0,,,,,,3,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,3,1,42,3,4,637.3782581393359,602.3767447735261,4
9306,10,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,4,4,99,1,2,1,99,2,2,99,2,2,2,1,2,1.0,,,4.0,5.0,,,,,,,,4,4,3,4,3,4,3,3,4,3,4,4,4,4,3,3,3,4,3,3,4,4,4,4,4,4,4,,,,3,1,49,4,3,868.3183918537701,602.3767447735261,3
9307,10,9,3,3,3,3,2,3,2,3,3,2,3,3,2,3,2,2,3,4,2,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1.0,2.0,3.0,,,,,,,,,,3,4,4,3,3,4,3,3,3,3,3,3,2,3,3,2,2,3,2,2,3,2,3,3,2,3,2,3.0,2.0,2.0,3,2,56,5,3,547.9942611026705,602.3767447735261,2
9308,10,9,4,4,4,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,1,1,2,1,1,1,2,99,99,99,99,99,2,1.0,2.0,,4.0,,,,,,,,,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3.0,3.0,2.0,1,2,20,1,4,621.0845216261683,602.3767447735261,3
9309,10,9,4,4,4,99,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,99,99,99,99,99,99,99,99,99,2,99,99,99,1.0,2.0,3.0,,,,,,,,,,3,3,3,3,3,4,3,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,,,,3,2,37,3,3,773.3339760080012,602.3767447735261,1
9310,10,9,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,3,3,3,1,1,2,1,1,2,1,1,1,2,2,1,2,1.0,2.0,3.0,,,,,,,,,,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,,,,3,2,52,4,4,635.9541808290719,602.3767447735261,3
9311,10,9,3,4,3,3,3,3,3,3,4,4,4,4,4,4,3,3,4,3,2,3,3,3,1,1,2,1,99,1,1,1,1,1,2,1,2,,,3.0,4.0,5.0,,,,,,,,4,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,4,3,,,,2,2,48,4,4,635.9541808290719,602.3767447735261,3
9312,10,9,3,3,4,4,3,4,3,3,4,3,4,4,4,3,3,3,3,4,3,3,4,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1.0,2.0,3.0,,,,,,,,,,4,4,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.0,2.0,2.0,3,1,53,4,5,868.3183918537701,602.3767447735261,3
