BD_MATRICULA,cargo,sector_economico,tamano,mercado,impacto_internacional,situacion_economica,entorno_inversion,capacidad_compra,crecimiento_econ,infraestructura,conectividad,facil_crear_emp,recurso_humano,estab_jurid,seguridad,promg_forta_emp,reg_mercado_lab,servicios_pub,produc_finan,facil_comex,impuestos,percepcion_seguridad,seguridad_aumento,victima,hurto,informatico,fraude,extorsion,estafa,hurto_maq,ataq_infraestruc,vandalismo,secuestro,denuncio,inv_extranjera,Stem,simp_tramites,gob_recurso_humano,func_empresas,sistema_salud,acceso_finan,gob_seguridad,inno_emprend,ayuda_empresas,mitig_crisis_int,fintech,dis_inv_extranjera,dis_Stem,dis_simp_tramites,dis_recurso_humano,dis_func_empresas,dis_sistema_salud,dis_acceso_finan,dis_seguridad,dis_inno_emprend,dis_ayuda_empresas,dis_mitig_crisis_int,dis_fintech,inst_alarm,inst_cam_vig,letreros_disuasivos,seguridad_priv,refor_puer_ven,art_autoridades,cap_per_estrg_prev,ninguna,perd_clientes,perd_produc_trab,daños_establ,imp_salud_fis_mental,desin_inver,daño_reputacional,pago_seg_priv,no_gen_cost,year,EXPAN
2246_2024,4,3,3,1,3,1,4,5,5,1,5,1,5,5,1,1,2,5,5,5,1,1,3,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2024,77.298248
2248_2024,3,3,3,,3,1,3,3,3,4,4,3,3,4,4,3,3,5,4,3,3,3,3,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2024,77.298248
2249_2024,3,2,2,1,1,3,2,5,5,1,5,1,1,5,5,1,1,5,4,5,1,2,2,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2024,90.64286
2250_2024,3,2,2,,2,1,2,3,2,2,5,3,4,3,3,2,1,2,3,1,2,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,90.64286
2251_2024,1,1,1,1,2,3,3,3,3,1,5,3,5,4,1,1,3,5,3,4,1,2,3,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2024,103.51765
2252_2024,3,1,2,,3,2,3,3,2,3,4,4,4,4,2,4,3,4,4,3,3,2,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2024,106.4898
2253_2024,2,1,1,1,3,3,3,3,3,2,3,2,2,3,2,3,3,3,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,103.51765
2254_2024,3,2,2,,2,2,3,2,2,3,4,4,2,5,2,2,3,5,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2024,90.64286
2255_2024,3,2,2,,3,1,5,3,5,4,4,3,4,4,3,3,4,4,3,3,2,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,90.64286
2256_2024,3,1,1,1,3,1,3,3,4,3,5,4,3,4,2,4,3,5,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,103.51765
2257_2024,1,1,1,1,3,2,3,3,3,4,4,3,2,4,4,2,3,3,5,2,3,1,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2024,103.51765
2258_2024,3,2,2,1,2,1,2,2,2,2,3,1,2,2,2,1,3,5,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,90.64286
2259_2024,2,1,1,1,3,2,5,5,5,4,4,5,4,3,4,5,4,4,4,4,4,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2024,103.51765
2260_2024,2,1,1,1,2,1,3,4,3,4,4,3,3,2,2,3,3,4,3,3,2,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,103.51765
2261_2024,3,2,2,1,1,1,4,5,1,3,5,3,5,5,2,4,5,5,3,5,2,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2024,90.64286
2262_2024,4,1,1,1,2,1,3,3,3,4,4,2,3,3,2,2,4,4,2,2,2,3,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,103.51765
2263_2024,3,1,1,1,3,2,4,2,3,1,4,1,2,2,3,1,2,2,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,103.51765
2264_2024,2,1,1,1,4,1,4,3,3,3,5,4,1,3,1,3,4,3,5,5,1,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,103.51765
2265_2024,1,1,1,,2,2,4,2,2,3,2,3,2,3,2,2,3,4,1,2,2,3,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2024,103.51765
2266_2024,1,1,1,1,3,1,4,3,4,4,4,2,2,3,2,2,4,5,3,1,3,3,2,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,2024,103.51765
2267_2024,2,1,1,1,2,2,1,3,3,2,5,4,4,1,4,3,2,4,3,3,1,2,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2024,103.51765
2268_2024,1,1,1,1,3,3,3,3,1,2,1,3,2,1,2,2,3,3,3,1,2,2,3,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2024,103.51765
2269_2024,1,1,1,1,1,2,1,3,4,3,4,3,3,2,2,2,2,3,3,2,2,3,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,103.51765
2270_2024,1,1,1,1,3,1,4,4,4,3,4,3,4,3,3,4,3,4,3,2,2,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2024,103.51765
2271_2024,1,1,1,,3,1,3,5,2,5,5,1,5,1,1,5,5,5,5,5,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2024,103.51765
2272_2024,3,2,2,,1,1,3,5,5,3,5,5,3,5,5,5,1,5,5,3,2,3,3,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,2024,90.64286
2273_2024,1,1,1,1,4,1,4,4,3,4,4,3,4,3,2,2,3,4,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2024,103.51765
2274_2024,1,2,1,1,3,1,3,2,3,3,4,1,4,3,1,3,3,4,2,2,3,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,2024,209.61891
2275_2024,4,2,1,,3,1,3,4,4,5,5,5,5,4,3,5,4,5,5,4,3,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2024,209.61891
2276_2024,4,2,2,1,3,1,3,1,1,1,5,5,5,1,1,5,1,5,3,1,1,3,1,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2024,90.64286
2277_2024,1,1,1,1,2,1,4,2,2,2,4,2,3,3,2,2,3,3,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,103.51765
2278_2024,4,1,2,,3,2,4,3,3,5,5,5,5,1,5,5,5,5,5,3,5,1,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2024,106.4898
2279_2024,1,2,1,,2,2,2,3,3,3,4,3,4,4,3,3,3,4,4,4,3,1,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2024,209.61891
2280_2024,4,2,2,1,2,1,3,3,4,3,3,2,4,2,3,1,5,2,2,3,3,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2024,90.64286
2281_2024,1,1,1,1,3,2,3,3,3,3,4,2,4,3,3,3,3,3,4,3,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,103.51765
2282_2024,2,2,1,,2,1,3,2,3,1,4,3,4,3,2,2,3,4,3,4,3,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,209.61891
2283_2024,4,2,3,1,2,1,3,4,2,2,4,4,4,4,2,4,4,3,4,2,4,2,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,63.583332
2284_2024,3,2,2,1,3,1,3,3,3,4,3,3,3,4,2,1,3,3,3,2,2,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,90.64286
2285_2024,3,2,3,,3,1,3,3,2,3,4,3,4,2,2,3,3,4,4,1,3,2,2,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,63.583332
2286_2024,1,2,3,,2,1,4,5,5,5,5,5,5,5,5,1,3,5,5,5,5,2,3,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2024,63.583332
2287_2024,3,1,1,1,2,2,1,2,1,1,4,1,5,1,1,1,1,3,1,1,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,103.51765
2288_2024,4,2,2,,3,1,3,3,3,1,4,1,4,1,3,3,3,4,4,3,1,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2024,90.64286
2289_2024,3,2,3,,3,2,4,5,4,3,5,5,5,5,5,4,4,4,5,2,5,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2024,63.583332
2290_2024,4,2,3,1,3,1,3,3,4,3,5,3,4,4,4,4,4,4,4,3,3,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2024,63.583332
2291_2024,4,2,3,1,2,2,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,2,2,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2024,63.583332
2292_2024,1,2,1,1,3,3,3,3,1,1,4,3,3,1,1,1,3,3,3,2,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2024,209.61891
2293_2024,4,2,3,,2,1,3,3,3,4,3,3,3,3,2,3,3,4,3,3,3,2,2,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,2024,63.583332
2294_2024,1,2,1,1,4,1,4,2,3,3,4,2,3,2,4,3,3,4,3,2,3,3,2,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2024,209.61891
2295_2024,1,1,1,1,3,3,3,4,2,4,4,3,3,2,2,3,3,2,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,103.51765
2296_2024,1,1,1,1,2,1,3,3,3,4,4,5,4,4,2,3,3,5,5,5,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,103.51765
2297_2024,4,2,2,1,3,1,3,3,5,5,5,1,1,5,1,5,2,5,5,5,1,3,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2024,90.64286
2298_2024,1,1,1,1,3,1,4,2,1,3,4,4,5,3,2,3,3,4,3,5,4,3,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,103.51765
2299_2024,3,1,1,1,4,2,4,3,3,4,5,3,5,4,4,2,3,5,4,3,4,1,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,103.51765
2300_2024,1,2,1,1,3,1,3,5,1,4,5,4,3,3,3,5,3,1,3,3,4,3,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,209.61891
2301_2024,3,2,1,1,2,1,3,1,2,2,5,3,1,2,2,3,2,1,1,2,3,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2024,209.61891
2302_2024,1,1,1,1,2,2,4,3,3,3,4,2,3,3,3,2,3,4,2,2,1,1,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2024,103.51765
2303_2024,3,2,1,1,2,1,3,2,4,3,4,5,4,5,4,3,3,5,3,1,2,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,209.61891
2304_2024,4,1,1,1,3,1,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2024,103.51765
2305_2024,1,1,1,1,4,3,2,2,1,3,3,2,3,3,1,3,1,3,2,1,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,103.51765
2306_2024,1,1,1,1,3,2,3,2,3,3,4,3,3,2,2,3,3,4,2,3,3,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,103.51765
2307_2024,1,1,1,1,1,3,3,3,2,3,3,1,4,2,2,3,2,4,2,3,2,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2024,103.51765
2308_2024,4,1,1,1,2,3,1,4,3,3,4,2,1,3,2,4,2,4,2,3,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,103.51765
2309_2024,1,1,1,,2,1,4,3,3,4,5,2,4,3,3,3,3,5,5,4,2,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2024,103.51765
2310_2024,1,1,1,1,1,3,1,1,1,3,4,2,1,1,1,4,1,4,3,1,1,2,1,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,103.51765
2311_2024,1,1,1,1,3,2,3,3,3,1,4,1,4,2,3,3,2,4,4,3,3,2,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2024,103.51765
2312_2024,1,1,1,1,3,2,3,3,2,4,4,2,4,2,2,2,3,4,3,5,3,1,3,1,1,1,1,0,0,1,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2024,103.51765
2313_2024,4,2,1,1,3,1,4,4,4,2,4,4,4,3,3,4,4,4,4,3,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2024,209.61891
2314_2024,2,2,1,1,4,1,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2024,209.61891
2315_2024,1,1,1,1,2,2,1,2,2,3,1,1,2,2,1,3,2,1,3,1,1,2,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,103.51765
2316_2024,1,1,1,1,4,1,3,3,3,3,4,3,3,3,3,3,3,4,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,103.51765
2317_2024,1,1,1,1,2,3,4,2,1,4,5,5,4,3,3,2,3,5,3,2,3,1,1,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024,103.51765
2318_2024,1,1,1,1,4,1,4,4,3,5,4,2,4,3,3,3,3,4,2,5,2,2,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,103.51765
2319_2024,1,1,1,1,3,3,2,3,3,2,4,1,2,3,2,1,3,4,4,4,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,103.51765
2320_2024,1,1,1,1,2,3,3,3,3,4,4,3,4,3,3,3,4,2,4,3,3,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,103.51765
2321_2024,4,1,1,1,3,1,4,4,3,4,4,3,3,3,3,2,3,3,2,2,2,1,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,103.51765
2322_2024,1,1,1,1,2,1,3,3,2,4,4,3,4,5,2,2,3,5,2,3,3,3,3,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024,103.51765
2323_2024,1,1,1,,4,1,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,1,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,103.51765
2324_2024,1,1,1,1,2,3,1,2,2,1,1,5,1,2,1,1,2,2,5,3,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2024,103.51765
2325_2024,1,1,1,1,3,1,4,5,3,4,5,5,4,3,4,4,3,5,5,3,4,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2024,103.51765
2326_2024,2,1,1,,2,2,4,3,3,2,5,1,3,2,1,3,3,3,2,4,1,2,2,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,103.51765
2327_2024,1,1,1,1,3,3,1,2,1,5,3,5,2,2,1,2,2,4,3,1,1,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2024,103.51765
2328_2024,1,1,1,,2,2,3,4,3,4,5,4,5,4,3,3,3,4,4,4,3,3,3,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2024,103.51765
2329_2024,1,1,1,,4,2,3,1,1,2,4,4,1,2,3,3,2,4,3,4,2,2,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2024,103.51765
